22.34000,0.8,5,27.34000
32.34000,0.8,5,27.34000
32.34000,0.8,5,27.34000
32.34000,0.8,5,27.34000
32.34000,0.8,5,27.34000
32.34000,0.8,5,27.34000
38.34000,0.8,5,27.34000
34.34000,0.8,5,27.34000
32.34000,0.8,5,27.34000
32.34000,0.8,5,27.34000
32.34000,0.8,5,27.34000
31.34000,0.8,5,27.34000
22.34000,0.8,5,27.34000
22.34000,0.8,5,27.34000
24.34000,0.8,5,27.34000
23.34000,0.8,5,27.34000
22.34000,0.8,5,27.34000
22.34000,0.8,5,27.34000
19.34000,0.8,5,27.34000
22.34000,0.8,5,27.34000
32.34000,0.8,5,27.34000
